Region,Item_Code,Item,first_sale_date,last_sale_date,mean_demand,std_demand,cv,demand_count,total_periods,adi,Category,seasonality_score,final_category,ABC_classification
IND,15304352,1/2 HOSE OIL COOLER TO AE,04-01-2023,03-01-2025,8.5,4.845437119,0.324958628,24,24,1,Smooth,0.783137124,Smooth,C
IND,15304354,"3/4"" HOSE AIREND TO AFTER COOL",04-01-2023,03-01-2025,6.318181818,3.371962317,0.28482702,22,24,1.090909091,Smooth,0.961135671,Smooth,C
IND,15304468,DRIVE PULLEY XPZ2V 150 2012 38,04-01-2023,08-01-2024,1,0,0,4,17,4.25,Intermittent,1.087172684,Intermittent,C
IND,15304586,HOSE 2 INCH - MPV TO COOLER,04-01-2023,02-01-2025,2.714285714,1.978455386,0.531301939,21,23,1.095238095,Erratic,0.730857819,Erratic,B
IND,15304753,Thermal valve block - M/Cd  F4,04-01-2023,03-01-2025,1.666666667,0.516397779,0.096,6,24,4,Intermittent,0.687245146,Intermittent,C
IND,15304950,Hose Assy - TV Block to Cooler,04-01-2023,03-01-2025,2.428571429,1.603567451,0.435986159,14,24,1.714285714,Intermittent,1.145636477,Intermittent,C
IND,15305144,RUBBER REDUCER 180-150MM,04-01-2023,03-01-2025,1.166666667,0.40824829,0.12244898,6,24,4,Intermittent,0.548503984,Intermittent,C
IND,15305601,3/8HOSE-AIREND TO A/C En53-USA,04-01-2023,03-01-2025,2.181818182,1.721521526,0.622569444,11,24,2.181818182,Lumpy,0.877789296,Lumpy,C
IND,15306328,3/8 INCH HOSE AIREND TO A/C,04-01-2023,03-01-2025,3.25,1.669045921,0.263736264,8,24,3,Intermittent,0.845316769,Intermittent,C
IND,15306450,3/8 INCH HOSE AIREND TO O/C,04-01-2023,03-01-2025,1.846153846,1.344504484,0.530381944,13,24,1.846153846,Lumpy,0.487158735,Lumpy,C
IND,15306451,1/2 INCH HOSE AIREND TO OIL CO,04-01-2023,03-01-2025,4.090909091,3.740500233,0.836025867,22,24,1.090909091,Erratic,0.418724588,Erratic,C
IND,15306550,Hose assy - TV block to Airend,04-01-2023,03-01-2025,2.272727273,1.848832555,0.66176,11,24,2.181818182,Lumpy,0.605499909,Lumpy,C
IND,15306554,HOSE ASSY COOLER TO TV BLOCK,04-01-2023,02-01-2025,4.9,3.905461763,0.635261623,20,23,1.15,Erratic,0.916248351,Erratic,B
IND,15306555,HOSE ASSY MPV TO COOLER,04-01-2023,03-01-2025,3.826086957,1.92240791,0.252453512,23,24,1.043478261,Smooth,1.018262724,Seasonal,B
IND,15306807,Hose assy - TV block to Cooler,04-01-2023,03-01-2025,3.227272727,1.631003728,0.255410397,22,24,1.090909091,Smooth,0.904517157,Smooth,B
IND,15306813,Pipe assy - Discharge line,04-01-2023,03-01-2025,1.3,0.948683298,0.532544379,10,24,2.4,Lumpy,1.012768127,Lumpy,C
IND,15307353,RUBBER REDUCER 180-150mm,04-01-2023,03-01-2025,3.722222222,3.232292131,0.754078597,18,24,1.333333333,Lumpy,0.934088858,Lumpy,C
IND,15308601,DIA.200 RUBBER END CUFF,04-01-2023,03-01-2025,3.333333333,2.794552524,0.702857143,15,24,1.6,Lumpy,0.507952174,Lumpy,C
IND,15309210,HOSE ASSY OIL INJECTION,04-01-2023,10-01-2024,1,5.458937626,29.8,11,19,1.727272727,Lumpy,1.240417923,Lumpy,C
IND,15310460,DISCHARGE PIPE WITH HOSE 159F2,04-01-2023,03-01-2025,4.888888889,3.251947632,0.442452601,18,24,1.333333333,Intermittent,1.034361469,Seasonal,B
IND,15310510,HOSE ASSY AIREND TO TANK,04-01-2023,03-01-2025,1.9,1.197219,0.397045245,10,24,2.4,Intermittent,1.259493601,Intermittent,B
IND,15310591,HOSE 1/2 - TANK TO BDV,04-01-2023,03-01-2025,4.714285714,2.704493615,0.329109275,21,24,1.142857143,Smooth,0.930291553,Smooth,C
IND,15310592,HOSE 1/2 - TANK TO BDV,04-01-2023,03-01-2025,6.25,3.767711795,0.363408696,24,24,1,Smooth,0.862978731,Smooth,C
IND,15311289,DISCHARGE HOSE ASSY-EG 55,04-01-2023,11-01-2024,3.090909091,1.921173884,0.38633218,11,20,1.818181818,Intermittent,0.844127837,Intermittent,B
IND,15311693,1/2 HOSE AIREND TO OIL COOLER,04-01-2023,03-01-2025,4.238095238,3.345216912,0.623027396,21,24,1.142857143,Erratic,0.929900649,Erratic,C
IND,15312499,HOSE TANK TO OIL COOLER F2,04-01-2023,03-01-2025,15.08333333,6.226986616,0.17043595,24,24,1,Smooth,1.001663026,Seasonal,B
IND,15312500,HOSE OIL COOLER TO TANK F2,04-01-2023,03-01-2025,14.875,6.333571697,0.181294001,24,24,1,Smooth,0.99665799,Smooth,B
IND,15312501,HOSE OIL INJECTION 1/2 BSP F2,04-01-2023,03-01-2025,31.875,12.35106931,0.150144259,24,24,1,Smooth,1.209492524,Seasonal,B
IND,15312676,STAND PIPE ADAPTOR 1/8,04-01-2023,10-01-2024,6,3.915780041,0.425925926,4,19,4.75,Intermittent,1.24246109,Intermittent,C
IND,15313379,HOSE-COOLER TO AE EN 5,04-01-2023,03-01-2025,4.263157895,3.493519481,0.671527037,19,24,1.263157895,Erratic,0.568234435,Erratic,C
IND,15313380,HOSE-MPV TO COOLER IN EN-5,04-01-2023,03-01-2025,2.166666667,1.466804401,0.45831092,12,24,2,Intermittent,0.82232819,Intermittent,C
IND,15314108,DRIVEN PULLEY XPZ 2V 75 25,04-01-2023,06-01-2024,1.666666667,0.816496581,0.24,6,15,2.5,Intermittent,0.93408491,Intermittent,C
IND,15314497,PIPE SET,04-01-2023,03-01-2024,1.333333333,0.516397779,0.15,6,12,2,Intermittent,1.008827604,Intermittent,C
IND,15315702,AFTER COOLER EG-22,04-01-2023,12-01-2024,1.142857143,0.377964473,0.109375,7,21,3,Intermittent,0.815819753,Intermittent,C
IND,15317015,NC TVB ASSY EG 90- 160,04-01-2023,03-01-2025,1.555555556,1.943650632,1.56122449,9,24,2.666666667,Lumpy,0.598547743,Lumpy,C
IND,15317466,OIL COOLER EG-45,04-01-2023,01-01-2025,1,0,0,4,22,5.5,Intermittent,0.169762907,Intermittent,C
IND,15318017,HOSE TVB TO OC EG-22,04-01-2023,03-01-2025,2.071428571,1.268814451,0.375194366,14,24,1.714285714,Intermittent,0.575181569,Intermittent,C
IND,15318049,DISCHARGE HOSE ASSY 159,04-01-2023,12-01-2024,1.571428571,0.786795792,0.250688705,7,21,3,Intermittent,0.895818786,Intermittent,C
IND,15318344,SUCTION DUCT,04-01-2023,02-01-2024,1,0,0,2,11,5.5,Intermittent,0.997787957,NC,C
IND,15318798,RUBBER ELBOW DIA 100X143,04-01-2023,03-01-2025,23.25,12.5706698,0.292328342,24,24,1,Smooth,0.692144584,Smooth,B
IND,15319586,HOSE 1/2 TANK TO BDV,04-01-2023,03-01-2025,2.533333333,1.684664726,0.442223981,15,24,1.6,Intermittent,1.021061778,Intermittent,C
IND,15319591,SCAVENGING LINE EG-55,04-01-2023,09-01-2024,1.5,0.707106781,0.222222222,2,18,9,Intermittent,1.220523321,NC,C
IND,15320161,SCAVENGING LINE PG75E-12.5,04-01-2023,02-01-2025,1.888888889,1.054092553,0.311418685,9,23,2.555555556,Intermittent,1.127073097,Intermittent,C
IND,15320511,BOTTOM PIPE 159,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15321052,SCAVENGING LINE TUBE_PG 90E,04-01-2023,09-01-2024,1.333333333,0.577350269,0.1875,3,18,6,Intermittent,1.288386291,NC,C
IND,15321096,MOTOR PRE-FILTER SS F4,04-01-2023,02-01-2025,1,0,0,3,23,7.666666667,Intermittent,0.163663418,NC,C
IND,15321715,HOSE-OIL INJECTION EV-18,04-01-2023,02-01-2025,2,0,0,2,23,11.5,Intermittent,0.094012679,NC,C
IND,15322268,RUBBER GASKET,04-01-2023,04-01-2023,3,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15324260,GASKET RUBBER SUC DUCT F3,04-01-2023,10-01-2024,16.92307692,21.53857601,1.619851928,13,19,1.461538462,Lumpy,0.313016301,Lumpy,C
IND,15326683,"HOSE, DRYER OUT TO BV",04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15400319,HOSE MPV TO COOLER,04-01-2023,03-01-2025,13.47826087,6.979642901,0.268162898,23,24,1.043478261,Smooth,0.901420284,Smooth,B
IND,15400422,KIT FOR E30-E37 ELGI-N-PLC,04-01-2023,04-01-2023,3,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15400445,MPV 1 1/4inch SPARE KIT,04-01-2023,03-01-2025,27.41666667,10.03869326,0.13406798,24,24,1,Smooth,1.240523388,Seasonal,A
IND,15400623,PIPE MPV TO COOLER,04-01-2023,02-01-2025,1,0,0,4,23,5.75,Intermittent,0.632455532,Intermittent,C
IND,15400702,STAND PIPE ADAPTER 1/8,04-01-2023,01-01-2025,4.625,3.364025367,0.529047967,16,22,1.375,Lumpy,0.739682959,Lumpy,C
IND,15400729,"SLEEVE,STOPPER E18-E22",04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15400730,"SLEEVE,STOPPER E30-E37",04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15400789,PIPE COOLER TO MOF,04-01-2023,01-01-2025,1,0,0,3,22,7.333333333,Intermittent,0.130711659,NC,C
IND,15400854,KIT SEVICE 2500 HRS E11-E15,04-01-2023,11-01-2024,1,0,0,3,20,6.666666667,Intermittent,0.870025542,NC,C
IND,15400855,KIT SEVICE 2500 HRS E18-E22,04-01-2023,03-01-2025,13.7826087,6.660306584,0.233520811,23,24,1.043478261,Smooth,1.035943974,Seasonal,A
IND,15400889,PRE FILTER,04-01-2023,03-01-2025,717.9583333,148.1178964,0.042561467,24,24,1,Smooth,0.941121714,Smooth,A
IND,15400890,O-RING ID27.6 X 2.4,04-01-2023,03-01-2025,6.947368421,6.891812245,0.984070503,19,24,1.263157895,Erratic,1.18759073,Seasonal,C
IND,15400891,O-RING ID47.2 X 3.5,04-01-2023,03-01-2025,36.54166667,19.81431008,0.294022934,24,24,1,Smooth,1.175408049,Seasonal,C
IND,15400909,Intake Valve Gasket,04-01-2023,03-01-2025,4.833333333,5.322906474,1.212841855,12,24,2,Lumpy,0.829851017,Lumpy,C
IND,15400921,OIL INJECTION HOSE 1/2 INCH,04-01-2023,03-01-2025,4.318181818,3.314992834,0.589336499,22,24,1.090909091,Erratic,0.943065572,Erratic,C
IND,15400923,HOSE-MOF TO AIREND,04-01-2023,03-01-2025,13.75,7.158151328,0.271016888,24,24,1,Smooth,1.024428022,Seasonal,B
IND,15400998,HOSE ASSY 1/2x1000,04-01-2023,03-01-2025,10.70833333,6.375763666,0.354503606,24,24,1,Smooth,1.03519668,Seasonal,B
IND,15401002,HUB COOLING FAN,04-01-2023,06-01-2024,1,0,0,2,15,7.5,Intermittent,0.989209459,NC,C
IND,15401010,HOSE-MPV TO COOLER,04-01-2023,03-01-2025,3.045454545,2.126416004,0.487519757,22,24,1.090909091,Smooth,0.660910127,Smooth,C
IND,15401048,AIR FILTER BRACKET 102,04-01-2023,04-01-2023,2,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15401073,SPRING THERMAL,04-01-2023,02-01-2025,3.777777778,2.881085489,0.581620191,18,23,1.277777778,Erratic,1.065794697,Seasonal,C
IND,15401161,GASKET-DCV,04-01-2023,03-01-2025,6.166666667,3.485902344,0.31954313,12,24,2,Intermittent,1.004794599,Intermittent,C
IND,15401365,STRAINER ASSEMBLY,04-01-2023,03-01-2025,8.875,5.067479435,0.32602227,24,24,1,Smooth,0.876349775,Smooth,C
IND,15401485,Hose MPV to After Cooler,04-01-2023,03-01-2025,3.444444444,3.568196483,1.073146845,18,24,1.333333333,Lumpy,1.169552887,Seasonal,C
IND,15401644,HOSE TANK TO COOLER E30,04-01-2023,03-01-2025,6.565217391,4.765654462,0.526922663,23,24,1.043478261,Erratic,1.209018219,Seasonal,C
IND,15401647,PIPE-OIL FITER TO AIREND,04-01-2023,02-01-2025,2,1.154700538,0.333333333,10,23,2.3,Intermittent,0.687708421,Intermittent,C
IND,15401667,HOSE TANK TO COOLER E37,04-01-2023,03-01-2025,11.08333333,5.257844381,0.225047745,24,24,1,Smooth,1.026190628,Seasonal,B
IND,15401740,HOSE ASSY 1/2in BDV E90-110,04-01-2023,02-01-2025,4.789473684,3.309564378,0.477491983,19,23,1.210526316,Smooth,1.132925609,Seasonal,C
IND,15401823,PIPE WITH HOSE - A/C- AIR REC,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15401829,ST 1-8 TO 6mm OD,04-01-2023,01-01-2025,12.13333333,9.81155781,0.653906533,15,22,1.466666667,Lumpy,0.945006598,Lumpy,C
IND,15401938,OIL RETURN LINE ASSEMBLY,04-01-2023,09-01-2024,2.333333333,1.527525232,0.428571429,3,18,6,Intermittent,0.337587324,NC,C
IND,15401956,HOSE MPV TO COOLER,04-01-2023,03-01-2025,11.26086957,5.879219114,0.27258091,23,24,1.043478261,Smooth,0.994280815,Smooth,C
IND,15402046,O-RING ID19.2 X 2.5,04-01-2023,12-01-2024,4.875,6.812540957,1.952850568,8,21,2.625,Lumpy,1.371378767,Lumpy,C
IND,15402213,SCAVENGER PIPE - E75,04-01-2023,11-01-2024,2.333333333,2.309401077,0.979591837,3,20,6.666666667,Lumpy,0.269203122,NC,C
IND,15402219,HOSE TANK TO COOLER E45,04-01-2023,12-01-2024,2.692307692,2.015961945,0.560680272,13,21,1.615384615,Lumpy,1.229855809,Lumpy,C
IND,15402240,Rubber Connector-F3-80ID-90OD,04-01-2023,05-01-2024,2.333333333,1.414213562,0.367346939,9,14,1.555555556,Intermittent,0.729717812,Intermittent,C
IND,15402283,O-RING ID37.7 X 3.5,04-01-2023,03-01-2025,33.16666667,24.16549223,0.530869335,24,24,1,Erratic,1.199736942,Seasonal,C
IND,15402334,ADAPTER PLATE-INTAKE VALVE,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15402552,HOSE TANK TO COOLER E30,04-01-2023,03-01-2025,3.111111111,2.348688968,0.569927971,18,24,1.333333333,Lumpy,1.038214344,Seasonal,C
IND,15402651,OIL FILL PLUG - 1INCH BSP,04-01-2023,12-01-2024,1.833333333,0.98319208,0.287603306,6,21,3.5,Intermittent,1.291550211,Intermittent,C
IND,15402654,OIL DRAIN PLUG - 3/4 INCH,04-01-2023,11-01-2023,1,0,0,2,8,4,Intermittent,0.981521186,NC,C
IND,15402685,O-RING ID32.9 X 3.5,04-01-2023,03-01-2025,24.30434783,15.66825042,0.415597632,23,24,1.043478261,Smooth,1.018779591,Seasonal,C
IND,15402686,O-RING ID85.3 X 3.5,04-01-2023,03-01-2025,12.125,11.55069168,0.907512234,24,24,1,Erratic,0.90667642,Erratic,C
IND,15402687,O-RING ID69.4 X 3.5,04-01-2023,03-01-2025,27.70833333,24.84644873,0.804095889,24,24,1,Erratic,0.905562582,Erratic,C
IND,15402751,HOSE- COOLER-O/FILTER E45 AXIS,04-01-2023,04-01-2023,2,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15402871,O-RING ID80.0 X 3.0,04-01-2023,03-01-2025,36.29166667,26.18409601,0.520548672,24,24,1,Erratic,1.046081345,Seasonal,C
IND,15402882,Rubber Elbow - F6 WC,04-01-2023,03-01-2025,23.20833333,8.737620643,0.14174197,24,24,1,Smooth,1.043439375,Seasonal,B
IND,15403001,O-RING ID25.0 X 3.5,04-01-2023,03-01-2025,9.307692308,6.650621718,0.510552558,13,24,1.846153846,Lumpy,0.511661576,Lumpy,C
IND,15403156,O-RING ID110.7 X 3.5,04-01-2023,03-01-2025,7.777777778,6.198249806,0.635078031,18,24,1.333333333,Lumpy,0.756595241,Lumpy,C
IND,15403266,PRE FILTER,04-01-2023,03-01-2025,38.33333333,20.07088886,0.274144818,24,24,1,Smooth,1.15361339,Seasonal,C
IND,15403276,O-RING ID117.1 X 3.5,04-01-2023,10-01-2024,3.454545455,3.110100846,0.810526316,11,19,1.727272727,Lumpy,0.522657761,Lumpy,C
IND,15403606,ELBOW 9/16UNFXM14,04-01-2023,03-01-2025,3.875,3.593976442,0.860215054,16,24,1.5,Lumpy,1.18376809,Lumpy,C
IND,15403631,PISTON - F4,04-01-2023,07-01-2024,0.833333333,0.98319208,1.392,6,16,2.666666667,Lumpy,1.244578119,Lumpy,C
IND,15403632,THERMOSTATIC VALVE PLUG -F4,04-01-2023,02-01-2025,2,0.894427191,0.2,11,23,2.090909091,Intermittent,0.86508027,Intermittent,C
IND,15404075,BYPASS HOSE,04-01-2023,03-01-2025,3.318181818,2.009178075,0.366637178,22,24,1.090909091,Smooth,1.082523796,Seasonal,C
IND,15404122,RUBBER DUCT EG-22,04-01-2023,03-01-2025,6.047619048,4.663434255,0.594624589,21,24,1.142857143,Erratic,0.874192228,Erratic,C
IND,15404123,HOSE BLOW DOWN EG-22,04-01-2023,03-01-2025,5.954545455,6.059052831,1.035409747,22,24,1.090909091,Erratic,0.496570881,Erratic,C
IND,15404151,GREASE-EM UNIREX N3,04-01-2023,03-01-2025,891.0833333,260.8132626,0.085668804,24,24,1,Smooth,0.94217311,Smooth,A
IND,15404203,HOSE FOR GREASE GUN,04-01-2023,04-01-2024,4.428571429,2.935821456,0.439472771,7,13,1.857142857,Intermittent,0.945371705,Intermittent,C
IND,15404204,GREASE GUN,04-01-2023,11-01-2024,4.125,3.563204817,0.746162928,8,20,2.5,Lumpy,0.578235448,Lumpy,C
IND,15404429,BYPASS HOSE EG-55,04-01-2023,02-01-2025,2,1.414213562,0.5,7,23,3.285714286,Lumpy,1.203482923,Lumpy,C
IND,017-04722-S,HOOK LIFT MDVN 53 K-P,04-01-2023,03-01-2024,59.33333333,12.09683154,0.041566721,3,12,4,Intermittent,0.978354043,NC,B
IND,017-0478505-S,RIGHT LIFTING HOOK,04-01-2023,06-01-2024,65,35.41186242,0.296804734,10,15,1.5,Intermittent,0.801459054,Intermittent,B
IND,017-0478525-S,LEFT LIFTING HOOK,04-01-2023,06-01-2024,65,35.41186242,0.296804734,10,15,1.5,Intermittent,0.801459054,Intermittent,B
IND,18360481,CNTL.PANEL E22_400V NEURON+,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,18361143,"CNTRL PANEL E37,400V,50HZ VE N",04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,18362317,"Cntrl panel E11,400V,NII-VE",04-01-2023,04-01-2023,-1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,18362578,NEURON II CONTROLLER-KIT,04-01-2023,03-01-2025,27.16666667,8.323182223,0.093865522,24,24,1,Smooth,0.986615742,Smooth,A
IND,18362691,"12A,3RT20 17-1AB02 CONTACTER",04-01-2023,10-01-2024,1,0,0,2,19,9.5,Intermittent,0.137620471,NC,C
IND,18362741,"MJ81BK (110-240V AC),GIC MAKE",04-01-2023,02-01-2025,1.6,0.966091783,0.364583333,10,23,2.3,Intermittent,1.157703666,Intermittent,C
IND,18362887,CONTROLLER BOARD NEURON XT,04-01-2023,03-01-2025,49.125,23.00909556,0.219378452,24,24,1,Smooth,1.125947637,Seasonal,A
IND,18364415,CONDOR PSW MDR3/16 OLR SKR3/10,04-01-2023,03-01-2025,12.43478261,8.371087075,0.453197311,23,24,1.043478261,Smooth,0.801022349,Smooth,B
IND,18364416,CONDOR PSW MDR3/16 OLR SKR3/16,04-01-2023,03-01-2025,12.20833333,7.348345964,0.362298414,24,24,1,Smooth,0.993983473,Smooth,B
IND,18364572,MBS 3000 (-1 TO 1 BAR) PRESSU,04-01-2023,03-01-2025,2.142857143,2.537628901,1.402393162,14,24,1.714285714,Lumpy,0.571130351,Lumpy,C
IND,18364573,MBS 3000 (-1 TO 3 BAR) PRESSU,04-01-2023,03-01-2025,2.461538462,3.256157874,1.74983724,13,24,1.846153846,Lumpy,0.465124395,Lumpy,C
IND,18400007,600 Dia pusher fan(415V),04-01-2023,03-01-2025,8.75,5.260600065,0.361455191,24,24,1,Smooth,0.753583373,Smooth,B
IND,18400011,DIA 550 PUSHER FAN 400V,04-01-2023,03-01-2025,4.958333333,2.773777313,0.312947685,24,24,1,Smooth,0.80693511,Smooth,B
IND,18400026,500 Dia Sucker Fan,04-01-2023,03-01-2025,36.95833333,14.7042708,0.158293189,24,24,1,Smooth,1.182787891,Seasonal,A
IND,18400046,FAN ZA 159BD 60Hz-FN056-4DW,04-01-2023,03-01-2025,1.941176471,1.712840778,0.778581267,17,24,1.411764706,Lumpy,1.1129568,Lumpy,B
IND,18400062,FILTER [184X184] UNIT,04-01-2023,03-01-2025,2.166666667,1.471960144,0.461538462,6,24,4,Intermittent,0.413306749,Intermittent,C
IND,18400077,TEMP SENSOR PT1000 - 6m CABLE,04-01-2023,03-01-2025,33.33333333,12.04219634,0.130513043,24,24,1,Smooth,1.067904775,Seasonal,B
IND,18400078,TEMP SENSOR PT1000 3.5M CABLE,04-01-2023,03-01-2025,7.130434783,7.282009886,1.042966849,23,24,1.043478261,Erratic,0.569113306,Erratic,C
IND,18400079,TEMP SENSOR PT1000 2.1M CABLE,04-01-2023,03-01-2025,11.70833333,8.446657001,0.520450657,24,24,1,Erratic,0.946754822,Erratic,B
IND,18400145,HOUR METER - H57 415V 50HZ,04-01-2023,02-01-2025,2.181818182,1.53741223,0.496527778,11,23,2.090909091,Lumpy,1.261715046,Lumpy,C
IND,020-089310-S,BELL WITH SAE 4 CONNECTION FOR,04-01-2023,09-01-2024,91.53846154,56.46033325,0.380434291,13,18,1.384615385,Intermittent,0.757242631,Intermittent,A
IND,020-1010-S,BELL AXIS 159,04-01-2023,09-01-2023,30,5.656854249,0.035555556,5,6,1.2,Smooth,0.308464176,Smooth,B
IND,020-1021-S,Bell Motor 36 AK,04-01-2023,12-01-2023,16,11.53256259,0.51953125,3,9,3,Lumpy,0.191634089,NC,C
IND,020-200000-S,BELL (030347470),04-01-2023,02-01-2025,7.166666667,2.786873995,0.151216874,6,23,3.833333333,Intermittent,0.983443984,Intermittent,C
IND,020-200010-S,CAMPANA (035301039),04-01-2023,11-01-2024,15,11.54700538,0.592592593,7,20,2.857142857,Lumpy,0.341409106,Lumpy,C
IND,20225600,C/CASE M/C TS05 LB,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,20240630,CYL DIA50;SP-M/C SP SERIES,04-01-2023,03-01-2025,3.733333333,4.043807729,1.173241618,15,24,1.6,Lumpy,0.627342561,Lumpy,C
IND,20341550,A/C PIPE ASSY No2 SS15/TS10,04-01-2023,03-01-2025,7.304347826,3.95927889,0.293811843,23,24,1.043478261,Smooth,0.601753909,Smooth,C
IND,20341560,A/C PIPE ASSY No 3 SS15/TS10,04-01-2023,03-01-2025,5.777777778,4.518661379,0.611642882,18,24,1.333333333,Lumpy,0.772477746,Lumpy,C
IND,20350120,CYL DIA90 M/C TS05 250L 1.3,04-01-2023,03-01-2025,43.75,11.76675494,0.072336469,24,24,1,Smooth,1.158032629,Seasonal,A
IND,20350390,COVER FLY END M/C TS02/03/05,04-01-2023,03-01-2025,4.380952381,3.721238913,0.721502836,21,24,1.142857143,Erratic,1.094968589,Seasonal,C
IND,20352580,COVER FREEEND M/C HV21,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,20354030,HEAD DIA50 CYL M/C TS03 PRIMER,04-01-2023,03-01-2025,2,1.118033989,0.3125,9,24,2.666666667,Intermittent,0.838743124,Intermittent,C
IND,20354040,HEAD DIA78 CYL M/C TS03 PRIMER,04-01-2023,03-01-2025,1.428571429,1.133893419,0.63,7,24,3.428571429,Lumpy,0.451718767,Lumpy,C
IND,20354630,COVER FLY END M/C SS07/10,04-01-2023,03-01-2025,3.894736842,2.601169328,0.446047399,19,24,1.263157895,Smooth,1.034296413,Seasonal,C
IND,20356370,DAMP PIPE ASSY TS10/12/15,04-01-2023,02-01-2025,1,0,0,3,23,7.666666667,Intermittent,0.163663418,NC,C
IND,20360010,HEAD DIA90 CYL M/C TS05,04-01-2023,03-01-2025,40.875,15.61023215,0.145848912,24,24,1,Smooth,1.104093433,Seasonal,B
IND,20360390,CON ROD&C/S ASSY COMB TS05 W/B,04-01-2023,03-01-2025,40.66666667,19.79166857,0.236857787,24,24,1,Smooth,1.231595336,Seasonal,A
IND,20362510,CR/SHAFT ASSY W/B COMB SS05,04-01-2023,03-01-2025,2.95,1.731290969,0.344426133,20,24,1.2,Smooth,0.962810588,Smooth,C
IND,20362520,CR/SHAFT ASSY W/B COMB SS07/10,04-01-2023,03-01-2025,7.434782609,4.669300969,0.394427501,23,24,1.043478261,Smooth,1.12848045,Seasonal,B
IND,20362530,CR/SHAFT ASSY W/B COMB TS07,04-01-2023,03-01-2025,40.79166667,22.02760949,0.291602899,24,24,1,Smooth,1.248775987,Seasonal,A
IND,20362550,CR/SHAFT ASSY W/B COMB TS10/15,04-01-2023,03-01-2025,41.5,15.51436922,0.139756512,24,24,1,Smooth,1.16854758,Seasonal,A
IND,20363350,A/C PIPE ASSY LG01100 100L,04-01-2023,01-01-2024,1,0,0,2,10,5,Intermittent,0.993031274,NC,C
IND,20364260,PISTON ASSY DIA 85 TS10 OF,04-01-2023,11-01-2023,1.875,0.83452296,0.198095238,8,8,1,Smooth,0.226236884,Smooth,C
IND,20364470,CYL M/C DIA 140 HP25400,04-01-2023,03-01-2025,1.538461538,0.776250026,0.254583333,13,24,1.846153846,Intermittent,1.14682722,Intermittent,C
IND,20364500,CYL M/C DIA 78 HP25400,04-01-2023,03-01-2025,2.944444444,1.893400993,0.413502817,18,24,1.333333333,Intermittent,1.219869837,Seasonal,C
IND,20364530,CYL M/C DIA 50 HP25400,04-01-2023,02-01-2025,2.066666667,1.279880947,0.383529062,15,23,1.533333333,Intermittent,1.13709241,Intermittent,C
IND,20364840,AIR RECVER WITH MO PLTE 2HP180,04-01-2023,11-01-2024,1,0,0,3,20,6.666666667,Intermittent,0.130711659,NC,C
IND,20367000,AFTER COOLER PIPE ASSY TS15,04-01-2023,08-01-2024,3.411764706,2.717048572,0.63421522,17,17,1,Erratic,0.708051008,Erratic,C
IND,20368370,COM C/R C/S ASSY W/B TS10 15,04-01-2023,03-01-2025,8.958333333,3.303215386,0.135962565,24,24,1,Smooth,0.795701732,Smooth,B
IND,20373010,CRANKCASE HONING TS05LD-12,04-01-2023,03-01-2025,11.25,6.123724357,0.296296296,24,24,1,Smooth,1.016917421,Seasonal,B
IND,20373280,HEAD LP MC TS05DCI,04-01-2023,03-01-2025,3.733333333,2.282438128,0.373770044,15,24,1.6,Intermittent,1.136521871,Intermittent,C
IND,20373290,"HEAD PLATE HP, TS05 LD",04-01-2023,01-01-2025,1.818181818,1.167748416,0.4125,11,22,2,Intermittent,0.741057803,Intermittent,C
IND,20373300,HEAD HP MC TS05DCI,04-01-2023,03-01-2025,5.368421053,3.890308847,0.525139903,19,24,1.263157895,Erratic,0.964322409,Erratic,C
IND,20373310,INTERCOOLER TS05 DCID,04-01-2023,03-01-2025,3.25,2.909753712,0.801577909,16,24,1.5,Lumpy,0.998085288,Lumpy,C
IND,20373350,AFTERCOOLER TS05 LD-12,04-01-2023,02-01-2025,2.25,1.658312395,0.543209877,12,23,1.916666667,Lumpy,1.095242497,Lumpy,C
IND,20376830,AFTER COOLER PIPE RH-TS10 LD 1,04-01-2023,03-01-2025,2.5,1.678744119,0.450909091,12,24,2,Intermittent,1.09679545,Intermittent,C
